lab_id,word,synonym,field,weight,source,needs_review
ichiishi,突然変異解析,,method,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/ichiishi/,false
ichiishi,分子実験,,method,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/ichiishi/,false
ichiishi,微生物,菌|細菌|バクテリア|カビ,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/ichiishi/,false
ichiishi,糸状菌,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/ichiishi/,false
ichiishi,アカパンカビ,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/ichiishi/,false
ichiishi,DNA,遺伝子|ゲノム,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/ichiishi/,false
ichiishi,分子遺伝学,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/ichiishi/,false
ichiishi,微生物学,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/ichiishi/,false
ichiishi,細胞生物学,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/ichiishi/,false
ichiishi,遺伝子解析,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/ichiishi/,false
ichiishi,突然変異解析,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/ichiishi/,false
ichiishi,分子実験,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/ichiishi/,false
ichiishi,DNA修復実験,,method,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/ichiishi/,false
ichiishi,分子生物学実験,,method,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/ichiishi/,false
ichiishi,微生物,菌|細菌|バクテリア|カビ,major_category,3,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/ichiishi/,false
ichiishi,細胞がどのように修復し,,page_phrase,3,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/ichiishi/,true
ichiishi,分子遺伝学の視点から,,page_phrase,3,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/ichiishi/,true
ito-masahiro,極限環境生命科学,,lab_name,2,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/ito/,false
ito-masahiro,極限環境生命科学研究室,,lab_name,2,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/ito/,false
ito-masahiro,微生物,菌|細菌|バクテリア|カビ,target,5,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/ito/,false
ito-masahiro,極限環境微生物,宇宙|南極|北極|乾眠|強い生物,target,5,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/ito/,false
ito-masahiro,バクテリア,,target,5,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/ito/,false
ito-masahiro,温泉,,target,5,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/ito/,false
ito-masahiro,微生物学,,field,5,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/ito/,false
ito-masahiro,進化生物学,,field,5,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/ito/,false
ito-masahiro,生物資源学,食品|資源|食べ物,field,5,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/ito/,false
ito-masahiro,微生物培養,,method,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/ito/,false
ito-masahiro,分子実験,,method,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/ito/,false
ito-masahiro,生理解析,,method,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/ito/,false
ito-masahiro,微生物,菌|細菌|バクテリア|カビ,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/ito/,false
ito-masahiro,極限環境微生物,宇宙|南極|北極|乾眠|強い生物,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/ito/,false
ito-masahiro,バクテリア,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/ito/,false
ito-masahiro,温泉,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/ito/,false
ito-masahiro,微生物学,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/ito/,false
ito-masahiro,進化生物学,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/ito/,false
ito-masahiro,生物資源学,食品|資源|食べ物,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/ito/,false
ito-masahiro,微生物培養,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/ito/,false
ito-masahiro,分子実験,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/ito/,false
ito-masahiro,生理解析,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/ito/,false
ito-masahiro,生理機能解析,,method,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/ito/,false
ito-masahiro,分子生物学実験,,method,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/ito/,false
ito-masahiro,顕微鏡観察,,method,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/ito/,false
ito-masahiro,微生物,菌|細菌|バクテリア|カビ,major_category,3,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/ito/,false
umehara,植物生長制御,,lab_name,2,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/umehara/,false
umehara,植物生長制御研究室,,lab_name,2,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/umehara/,false
umehara,植物,草花|花|葉っぱ|作物,target,5,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/umehara/,false
umehara,イネ,米|お米|稲|作物,target,5,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/umehara/,false
umehara,トマト,,target,5,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/umehara/,false
umehara,植物ホルモン,,target,5,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/umehara/,false
umehara,植物生理学,,field,5,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/umehara/,false
umehara,発生生物学,,field,5,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/umehara/,false
umehara,植物分子生物学,,field,5,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/umehara/,false
umehara,植物栽培,,method,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/umehara/,false
umehara,突然変異体解析,,method,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/umehara/,false
umehara,化学分析,成分分析|物質を調べる,method,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/umehara/,false
umehara,植物,草花|花|葉っぱ|作物,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/umehara/,false
umehara,イネ,米|お米|稲|作物,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/umehara/,false
umehara,トマト,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/umehara/,false
umehara,植物ホルモン,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/umehara/,false
umehara,植物生理学,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/umehara/,false
umehara,発生生物学,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/umehara/,false
umehara,植物分子生物学,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/umehara/,false
umehara,植物栽培,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/umehara/,false
umehara,突然変異体解析,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/umehara/,false
umehara,化学分析,成分分析|物質を調べる,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/umehara/,false
umehara,植物栽培実験,,method,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/umehara/,false
umehara,ホルモン解析,,method,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/umehara/,false
umehara,遺伝子発現解析,,method,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/umehara/,false
umehara,形態観察,,method,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/umehara/,false
umehara,植物,草花|花|葉っぱ|作物,major_category,3,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/umehara/,false
umehara,植物は,,page_phrase,3,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/umehara/,true
umehara,遺伝子,,page_phrase,3,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/umehara/,true
okada,植物バイオーム分子化学,,lab_name,2,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/okada/,false
okada,植物バイオーム分子化学研究室,,lab_name,2,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/okada/,false
okada,植物,草花|花|葉っぱ|作物,target,5,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/okada/,false
okada,イネ,米|お米|稲|作物,target,5,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/okada/,false
okada,特化代謝産物,,target,5,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/okada/,false
okada,植物バイオーム,,target,5,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/okada/,false
okada,植物化学,,field,5,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/okada/,false
okada,分子生物学,,field,5,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/okada/,false
okada,農芸化学,,field,5,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/okada/,false
okada,化学分析,成分分析|物質を調べる,method,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/okada/,false
okada,遺伝子解析,,method,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/okada/,false
okada,代謝物解析,,method,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/okada/,false
okada,植物,草花|花|葉っぱ|作物,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/okada/,false
okada,イネ,米|お米|稲|作物,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/okada/,false
okada,特化代謝産物,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/okada/,false
okada,植物バイオーム,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/okada/,false
okada,植物化学,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/okada/,false
okada,分子生物学,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/okada/,false
okada,農芸化学,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/okada/,false
okada,化学分析,成分分析|物質を調べる,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/okada/,false
okada,遺伝子解析,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/okada/,false
okada,代謝物解析,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/okada/,false
okada,植物栽培,,method,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/okada/,false
okada,分子生物学実験,,method,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/okada/,false
okada,微生物解析,,method,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/okada/,false
okada,植物,草花|花|葉っぱ|作物,major_category,3,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/okada/,false
okada,環境,環境問題|自然|地球温暖化,major_category,3,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/okada/,false
okada,植物と周囲の生物,,page_phrase,3,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/okada/,true
okada,化学物質の関係から,,page_phrase,3,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/okada/,true
okada,植物の生き方を探る,,page_phrase,3,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/okada/,true
okada,植物は,,page_phrase,3,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/okada/,true
okada,植物,,page_phrase,3,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/okada/,true
okada,微生物,,page_phrase,3,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/okada/,true
kouzuma,微生物生理工学,,lab_name,2,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/kouzuma/,false
kouzuma,微生物生理工学研究室,,lab_name,2,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/kouzuma/,false
kouzuma,微生物,菌|細菌|バクテリア|カビ,target,5,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/kouzuma/,false
kouzuma,電気活性微生物,,target,5,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/kouzuma/,false
kouzuma,発電菌,,target,5,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/kouzuma/,false
kouzuma,バイオフィルム,,target,5,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/kouzuma/,false
kouzuma,微生物生理学,,field,5,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/kouzuma/,false
kouzuma,環境バイオテクノロジー,,field,5,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/kouzuma/,false
kouzuma,電気化学,,field,5,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/kouzuma/,false
kouzuma,電気化学測定,,method,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/kouzuma/,false
kouzuma,遺伝子改変,,method,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/kouzuma/,false
kouzuma,微生物培養,,method,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/kouzuma/,false
kouzuma,微生物,菌|細菌|バクテリア|カビ,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/kouzuma/,false
kouzuma,電気活性微生物,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/kouzuma/,false
kouzuma,発電菌,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/kouzuma/,false
kouzuma,バイオフィルム,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/kouzuma/,false
kouzuma,微生物生理学,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/kouzuma/,false
kouzuma,環境バイオテクノロジー,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/kouzuma/,false
kouzuma,電気化学,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/kouzuma/,false
kouzuma,電気化学測定,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/kouzuma/,false
kouzuma,遺伝子改変,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/kouzuma/,false
kouzuma,微生物培養,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/kouzuma/,false
kouzuma,代謝解析,,method,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/kouzuma/,false
kouzuma,環境工学実験,,method,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/kouzuma/,false
kouzuma,微生物,菌|細菌|バクテリア|カビ,major_category,3,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/kouzuma/,false
kouzuma,電気を使う微生物の力を,,page_phrase,3,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/kouzuma/,true
kouzuma,環境,,page_phrase,3,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/kouzuma/,true
kouzuma,微生物は,,page_phrase,3,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/kouzuma/,true
kouzuma,微生物が持つ小さな働きを,,page_phrase,3,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/kouzuma/,true
shimizu-fumikazu,生物機能調節化学,,lab_name,2,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/shimizu/,false
shimizu-fumikazu,生物機能調節化学研究室,,lab_name,2,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/shimizu/,false
shimizu-fumikazu,植物,草花|花|葉っぱ|作物,target,5,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/shimizu/,false
shimizu-fumikazu,二次代謝産物,,target,5,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/shimizu/,false
shimizu-fumikazu,クマリン,,target,5,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/shimizu/,false
shimizu-fumikazu,色素,,target,5,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/shimizu/,false
shimizu-fumikazu,天然物化学,,field,5,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/shimizu/,false
shimizu-fumikazu,有機化学,,field,5,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/shimizu/,false
shimizu-fumikazu,植物分子生物学,,field,5,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/shimizu/,false
shimizu-fumikazu,化学分析,成分分析|物質を調べる,method,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/shimizu/,false
shimizu-fumikazu,有機化学実験,,method,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/shimizu/,false
shimizu-fumikazu,遺伝子解析,,method,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/shimizu/,false
shimizu-fumikazu,植物,草花|花|葉っぱ|作物,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/shimizu/,false
shimizu-fumikazu,二次代謝産物,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/shimizu/,false
shimizu-fumikazu,クマリン,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/shimizu/,false
shimizu-fumikazu,色素,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/shimizu/,false
shimizu-fumikazu,天然物化学,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/shimizu/,false
shimizu-fumikazu,有機化学,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/shimizu/,false
shimizu-fumikazu,植物分子生物学,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/shimizu/,false
shimizu-fumikazu,化学分析,成分分析|物質を調べる,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/shimizu/,false
shimizu-fumikazu,有機化学実験,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/shimizu/,false
shimizu-fumikazu,遺伝子解析,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/shimizu/,false
shimizu-fumikazu,植物成分分析,,method,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/shimizu/,false
shimizu-fumikazu,生理活性評価,,method,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/shimizu/,false
shimizu-fumikazu,植物栽培,,method,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/shimizu/,false
shimizu-fumikazu,植物,草花|花|葉っぱ|作物,major_category,3,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/shimizu/,false
shimizu-fumikazu,化学,化学実験|物質|分子,major_category,3,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/shimizu/,false
shimizu-fumikazu,植物が作る成分は,,page_phrase,3,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/shimizu/,true
doukyu,応用生体触媒,,lab_name,2,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/doukyu/,false
doukyu,応用生体触媒研究室,,lab_name,2,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/doukyu/,false
doukyu,微生物,菌|細菌|バクテリア|カビ,target,5,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/doukyu/,false
doukyu,有機溶媒耐性微生物,,target,5,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/doukyu/,false
doukyu,酵素,,target,5,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/doukyu/,false
doukyu,タンパク質,酵素|分子,target,5,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/doukyu/,false
doukyu,応用微生物学,,field,5,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/doukyu/,false
doukyu,酵素工学,,field,5,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/doukyu/,false
doukyu,生物化学,,field,5,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/doukyu/,false
doukyu,微生物培養,,method,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/doukyu/,false
doukyu,酵素活性測定,,method,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/doukyu/,false
doukyu,タンパク質構造解析,,method,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/doukyu/,false
doukyu,微生物,菌|細菌|バクテリア|カビ,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/doukyu/,false
doukyu,有機溶媒耐性微生物,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/doukyu/,false
doukyu,酵素,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/doukyu/,false
doukyu,タンパク質,酵素|分子,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/doukyu/,false
doukyu,応用微生物学,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/doukyu/,false
doukyu,酵素工学,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/doukyu/,false
doukyu,生物化学,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/doukyu/,false
doukyu,微生物培養,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/doukyu/,false
doukyu,酵素活性測定,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/doukyu/,false
doukyu,タンパク質構造解析,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/doukyu/,false
doukyu,生化学実験,,method,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/doukyu/,false
doukyu,反応条件の検討,,method,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/doukyu/,false
doukyu,微生物,菌|細菌|バクテリア|カビ,major_category,3,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/doukyu/,false
doukyu,化学,化学実験|物質|分子,major_category,3,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/doukyu/,false
doukyu,微生物や酵素の力を使い,,page_phrase,3,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/doukyu/,true
doukyu,微生物の酵素は,,page_phrase,3,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/doukyu/,true
doukyu,極限環境微生物の酵素など,,page_phrase,3,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/doukyu/,true
nagasaka,地球環境科学,,lab_name,2,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/nagasaka/,false
nagasaka,地球環境科学研究室,,lab_name,2,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/nagasaka/,false
nagasaka,植物,草花|花|葉っぱ|作物,target,5,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/nagasaka/,false
nagasaka,イネ,米|お米|稲|作物,target,5,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/nagasaka/,false
nagasaka,ムギネ酸類,,target,5,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/nagasaka/,false
nagasaka,植物栄養学,,field,5,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/nagasaka/,false
nagasaka,植物分子生物学,,field,5,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/nagasaka/,false
nagasaka,作物科学,,field,5,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/nagasaka/,false
nagasaka,遺伝子解析,,method,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/nagasaka/,false
nagasaka,タンパク質解析,,method,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/nagasaka/,false
nagasaka,顕微鏡,,method,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/nagasaka/,false
nagasaka,植物,草花|花|葉っぱ|作物,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/nagasaka/,false
nagasaka,イネ,米|お米|稲|作物,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/nagasaka/,false
nagasaka,ムギネ酸類,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/nagasaka/,false
nagasaka,植物栄養学,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/nagasaka/,false
nagasaka,植物分子生物学,,keyword,4,https://www.toyo.ac.jp/nyushi/undergraduate/lsc/dbre/laboratory/nagasaka/,false
